# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Aug  2 01:24:21 2025
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,sy_dist,sy_disterr1,sy_disterr2
Kepler-1526 b,3.90863200500,0.00000739700,-0.00000739700,0,2.43000000,0.09000000,-0.39000000,0,6.48000000,,,0,787.00,,,0,,4601.00,88.57,-73.91,0,0.690000,0.026000,-0.032000,0,555.57400000,10.39800000,-10.02800000
Kepler-1527 b,160.12991800000,0.00174200000,-0.00174200000,0,4.77000000,1.95000000,-0.75000000,0,20.40000000,,,0,450.00,,,0,,6224.00,111.75,-166.75,0,1.320000,0.521000,-0.198000,0,1842.13000000,105.56000000,-94.90000000
Kepler-1528 b,1.79111020500,0.00000770000,-0.00000770000,0,1.46000000,0.25000000,-0.13000000,0,2.73000000,,,0,1549.00,,,0,,5857.00,88.96,-92.52,0,1.030000,0.168000,-0.088000,0,817.53400000,12.40400000,-12.04400000
Kepler-1529 b,5.33905686000,0.00001277000,-0.00001277000,0,2.10000000,0.15000000,-0.11000000,0,5.06000000,,,0,817.00,,,0,,5048.00,65.08,-97.92,0,0.770000,0.034000,-0.039000,0,661.01400000,11.18700000,-10.82700000
Kepler-153 b,18.87022700000,0.00003900000,-0.00003900000,0,2.92000000,1.76000000,-1.76000000,0,8.85000000,,,0,621.00,,,0,,5404.00,200.00,-200.00,0,0.892000,0.537000,-0.537000,0,459.36800000,3.43900000,-3.38900000
Kepler-153 c,46.90232000000,0.00021500000,-0.00021500000,0,2.53000000,1.52000000,-1.52000000,0,6.94000000,,,0,458.00,,,0,,5404.00,200.00,-200.00,0,0.892000,0.537000,-0.537000,0,459.36800000,3.43900000,-3.38900000
Kepler-1530 b,2.59044340000,0.00017150000,-0.00017150000,0,1.64000000,0.21000000,-0.11000000,0,3.33000000,,,0,1484.00,,,0,,5477.00,62.89,-65.13,0,0.880000,0.092000,-0.049000,0,489.87600000,3.80950000,-3.80950000
Kepler-1530 c,5.32274060000,0.00063310000,-0.00063310000,0,1.65000000,0.24000000,-0.11000000,0,3.36000000,,,0,1167.00,,,0,,5477.00,62.89,-65.13,0,0.880000,0.092000,-0.049000,0,489.87600000,3.80950000,-3.80950000
Kepler-1530 d,9.20761013000,,,0,3.27870115,,,0,10.80000000,,,0,972.00,,,0,,5678.00,171.00,-188.00,0,1.303000,0.341000,-0.341000,0,489.87600000,3.80950000,-3.80950000
Kepler-1531 b,1.13854337600,0.00000258700,-0.00000258700,0,1.11000000,0.48000000,-0.18000000,0,1.41000000,,,0,2537.00,,,0,,6260.00,161.61,-182.91,0,1.270000,0.548000,-0.206000,0,666.33400000,5.57500000,-5.48500000
Kepler-1532 b,1.09366355900,0.00000215800,-0.00000215800,0,1.35000000,0.18000000,-0.12000000,0,2.39000000,,,0,1681.00,,,0,,5559.00,129.54,-75.54,0,0.880000,0.113000,-0.069000,0,798.24600000,14.90800000,-14.38000000
Kepler-1533 b,308.54710000000,0.00241500000,-0.00241500000,0,3.46000000,1.49000000,-0.68000000,0,11.80000000,,,0,330.00,,,0,,6431.00,243.97,-226.69,0,1.510000,0.651000,-0.296000,0,966.80100000,18.58400000,-17.90700000
Kepler-1534 b,5.71668872000,0.00002925000,-0.00002925000,0,1.89000000,0.22000000,-0.15000000,0,4.23000000,,,0,955.00,,,0,,5442.00,130.03,-110.47,0,0.860000,0.091000,-0.056000,0,1107.00000000,122.19300000,-78.70900000
Kepler-1535 b,138.94420000000,0.00121400000,-0.00121400000,0,2.55000000,0.25000000,-0.19000000,0,7.04000000,,,0,384.00,,,0,,6021.00,94.56,-92.04,0,1.110000,0.101000,-0.077000,0,897.73300000,14.45600000,-14.01300000
Kepler-1536 b,364.75803100000,0.00582000000,-0.00582000000,0,3.14000000,0.36000000,-0.53000000,0,10.00000000,,,0,166.00,,,0,,4434.00,69.95,-76.77,0,0.670000,0.026000,-0.036000,0,387.24800000,4.65450000,-4.65450000
Kepler-1537 b,1.44445379800,0.00000233400,-0.00000233400,0,1.18000000,0.06000000,-0.09000000,0,1.76000000,,,0,1800.00,,,0,,5079.00,106.90,-78.80,0,0.770000,0.041000,-0.042000,0,517.29200000,5.85200000,-5.72600000
Kepler-1538 b,175.13881900000,0.00280700000,-0.00280700000,0,2.82000000,0.70000000,-0.31000000,0,8.35000000,,,0,346.00,,,0,,5837.00,68.83,-71.61,0,1.030000,0.256000,-0.093000,0,1125.30000000,31.31000000,-29.70000000
Kepler-1539 b,133.30367410000,0.00088430000,-0.00088430000,0,2.70000000,0.19000000,-0.15000000,0,7.75000000,,,0,301.00,,,0,,5176.00,55.53,-57.95,0,0.800000,0.046000,-0.043000,0,748.32600000,16.62200000,-15.92600000
Kepler-154 b,33.04053200000,0.00021500000,-0.00021500000,0,2.26000000,0.44000000,-0.44000000,0,5.73000000,,,0,561.00,,,0,,5690.00,108.00,-108.00,0,1.001000,0.190000,-0.190000,0,915.21200000,16.92000000,-16.32700000
Kepler-154 c,62.30327600000,0.00040600000,-0.00040600000,0,2.95000000,0.62000000,-0.62000000,0,9.01000000,,,0,454.00,,,0,,5690.00,108.00,-108.00,0,1.001000,0.190000,-0.190000,0,915.21200000,16.92000000,-16.32700000
Kepler-154 d,20.54981883000,0.00002572000,-0.00002572000,0,3.84000000,0.32000000,-0.24000000,0,14.10000000,,,0,657.00,,,0,,5769.00,78.25,-70.85,0,0.980000,0.082000,-0.059000,0,915.21200000,16.92000000,-16.32700000
Kepler-154 e,3.93276465000,0.00001225000,-0.00001225000,0,1.50000000,0.14000000,-0.12000000,0,2.86000000,,,0,1140.00,,,0,,5769.00,78.25,-70.85,0,0.980000,0.082000,-0.059000,0,915.21200000,16.92000000,-16.32700000
Kepler-154 f,9.91935684000,0.00007788000,-0.00007788000,0,1.50000000,0.34000000,-0.21000000,0,2.86000000,,,0,838.00,,,0,,5769.00,78.25,-70.85,0,0.980000,0.082000,-0.059000,0,915.21200000,16.92000000,-16.32700000
Kepler-1540 b,125.41311770000,0.00041890000,-0.00041890000,0,2.49000000,0.19000000,-0.14000000,0,6.76000000,,,0,266.00,,,0,,4540.00,69.37,-88.20,0,0.690000,0.025000,-0.030000,0,244.96000000,0.90300000,-0.89600000
Kepler-1541 b,8.40691199000,0.00002698000,-0.00002698000,0,1.16000000,0.10000000,-0.08000000,0,1.65000000,,,0,1048.00,,,0,,5282.00,75.06,-78.58,0,0.810000,0.059000,-0.045000,0,416.69200000,2.53550000,-2.53550000
Kepler-1542 b,3.95116882000,0.00001633000,-0.00001633000,0,0.76000000,0.11000000,-0.08000000,0,0.36300000,,,0,1160.00,,,0,,5564.00,63.25,-63.29,0,0.990000,0.133000,-0.092000,0,399.11400000,3.95600000,-3.88000000
Kepler-1542 c,2.89223021000,0.00001472000,-0.00001472000,0,0.65000000,0.09000000,-0.06000000,0,0.20800000,,,0,1287.00,,,0,,5564.00,63.25,-63.29,0,0.990000,0.133000,-0.092000,0,399.11400000,3.95600000,-3.88000000
Kepler-1542 d,5.99273738000,0.00002260000,-0.00002260000,0,0.87000000,0.12000000,-0.09000000,0,0.59000000,,,0,1010.00,,,0,,5564.00,63.25,-63.29,0,0.990000,0.133000,-0.092000,0,399.11400000,3.95600000,-3.88000000
Kepler-1542 e,5.10115756000,0.00002409000,-0.00002409000,0,0.76000000,0.10000000,-0.08000000,0,0.36300000,,,0,1065.00,,,0,,5564.00,63.25,-63.29,0,0.990000,0.133000,-0.092000,0,399.11400000,3.95600000,-3.88000000
Kepler-1543 b,6.96710269000,0.00003285000,-0.00003285000,0,2.71000000,1.21000000,-0.51000000,0,7.80000000,,,0,1774.00,,,0,,6561.00,148.25,-171.68,0,1.650000,0.738000,-0.302000,0,921.78400000,13.90500000,-13.90500000
Kepler-1544 b,168.81117400000,0.00127100000,-0.00127100000,0,1.78000000,0.09000000,-0.07000000,0,3.82000000,,,0,269.00,25.00,-20.00,0,,4886.00,73.93,-56.64,0,0.740000,0.016000,-0.019000,0,335.09000000,1.66600000,-1.65000000
Kepler-1545 b,163.69234900000,0.00138300000,-0.00138300000,0,2.70000000,0.22000000,-0.18000000,0,7.75000000,,,0,274.00,,,0,,5201.00,136.42,-84.36,0,0.800000,0.049000,-0.047000,0,729.96400000,12.90550000,-12.90550000
Kepler-1546 b,19.59749710000,0.00014070000,-0.00014070000,0,3.13000000,0.58000000,-0.34000000,0,9.96000000,,,0,671.00,,,0,,5623.00,325.49,-260.22,0,0.930000,0.173000,-0.091000,0,931.95600000,22.96600000,-21.90500000
Kepler-1547 b,0.69297967600,0.00000148600,-0.00000148600,0,0.90000000,0.28000000,-0.12000000,0,0.66600000,,,0,3186.00,,,0,,6078.00,94.46,-139.23,0,1.180000,0.360000,-0.141000,0,674.69500000,6.02900000,-5.92400000
Kepler-1548 b,124.82867900000,0.00152400000,-0.00152400000,0,2.64000000,0.54000000,-0.21000000,0,7.46000000,,,0,350.00,,,0,,5706.00,63.43,-77.25,0,0.970000,0.192000,-0.070000,0,872.27900000,18.79500000,-18.03100000
Kepler-1549 b,214.88654500000,0.00311100000,-0.00311100000,0,2.57000000,0.22000000,-0.20000000,0,7.13000000,,,0,286.00,,,0,,5324.00,103.58,-124.08,0,0.840000,0.069000,-0.048000,0,803.05200000,16.41800000,-15.78500000
Kepler-155 b,5.93119400000,0.00000800000,-0.00000800000,0,2.09000000,0.21000000,-0.21000000,0,5.02000000,,,0,614.00,73.00,-107.00,0,M0 V,4508.00,100.00,-100.00,0,0.620000,0.029000,-0.029000,0,293.49900000,2.27900000,-2.27900000
Kepler-155 c,52.66179300000,0.00023600000,-0.00023600000,0,2.24000000,0.15000000,-0.15000000,0,5.65000000,,,0,286.00,46.00,-41.00,0,M0 V,4508.00,100.00,-100.00,0,0.620000,0.029000,-0.029000,0,293.49900000,2.27900000,-2.27900000
Kepler-1550 b,225.58280900000,0.00384600000,-0.00384600000,0,3.02000000,0.71000000,-0.38000000,0,9.38000000,,,0,348.00,,,0,,5991.00,161.09,-159.37,0,1.110000,0.256000,-0.135000,0,1179.01000000,33.51000000,-31.74000000
Kepler-1551 b,24.49736980000,0.00020940000,-0.00020940000,0,2.66000000,0.91000000,-0.42000000,0,7.56000000,,,0,722.00,,,0,,6136.00,242.35,-164.67,0,1.220000,0.419000,-0.176000,0,1463.72000000,53.04500000,-53.04500000
Kepler-1552 b,184.77185300000,0.00154600000,-0.00154600000,0,2.47000000,0.11000000,-0.10000000,0,6.66000000,,,0,268.00,,,0,,5202.00,85.40,-75.40,0,0.780000,0.021000,-0.021000,0,769.09600000,13.15650000,-13.15650000
Kepler-1553 b,4.24261881000,0.00002781000,-0.00002781000,0,1.15000000,0.10000000,-0.09000000,0,1.60000000,,,0,926.00,,,0,,5288.00,98.79,-66.74,0,0.810000,0.058000,-0.051000,0,692.59400000,11.72650000,-11.72650000
Kepler-1554 b,198.08877400000,0.00245600000,-0.00245600000,0,2.90000000,0.23000000,-0.27000000,0,8.75000000,,,0,288.00,,,0,,5297.00,102.50,-97.44,0,0.810000,0.062000,-0.058000,0,946.84700000,31.64300000,-29.69500000
Kepler-1555 b,8.10501635000,0.00008122000,-0.00008122000,0,1.61000000,0.46000000,-0.17000000,0,3.22000000,,,0,959.00,,,0,,5866.00,71.46,-82.62,0,1.060000,0.299000,-0.105000,0,2013.27000000,122.23000000,-109.27000000
Kepler-1556 b,8.82713457000,0.00004025000,-0.00004025000,0,1.96000000,0.40000000,-0.15000000,0,4.50000000,,,0,797.00,,,0,,5608.00,69.12,-91.90,0,0.950000,0.188000,-0.069000,0,944.54000000,25.02150000,-25.02150000
Kepler-1557 b,3.74032496000,0.00002165000,-0.00002165000,0,1.53000000,0.50000000,-0.21000000,0,2.96000000,,,0,1287.00,,,0,,6099.00,112.00,-191.52,0,1.170000,0.379000,-0.154000,0,1380.16000000,45.52500000,-45.52500000
Kepler-1558 b,3.50470358000,0.00001612000,-0.00001612000,0,0.68000000,0.06000000,-0.04000000,0,0.24400000,,,0,1019.00,,,0,,5101.00,59.21,-59.69,0,0.790000,0.040000,-0.037000,0,325.73700000,1.53150000,-1.53150000
Kepler-1559 b,0.97191542800,0.00000378900,-0.00000378900,0,0.72000000,0.07000000,-0.05000000,0,0.29900000,,,0,1609.00,,,0,,5316.00,98.57,-97.87,0,0.820000,0.061000,-0.047000,0,614.82700000,9.52200000,-9.52200000
Kepler-156 b,4.97345600000,0.00000800000,-0.00000800000,0,2.30000000,0.17000000,-0.17000000,0,5.90000000,,,0,867.00,,,0,,5094.00,100.00,-100.00,0,0.807000,0.053000,-0.053000,0,443.48300000,3.49400000,-3.49400000
Kepler-156 c,15.90680100000,0.00004500000,-0.00004500000,0,2.55000000,0.19000000,-0.19000000,0,7.04000000,,,0,588.00,,,0,,5094.00,100.00,-100.00,0,0.807000,0.053000,-0.053000,0,443.48300000,3.49400000,-3.49400000
Kepler-1560 b,3.03195744000,0.00001306000,-0.00001306000,0,0.89000000,0.18000000,-0.09000000,0,0.64000000,,,0,1269.00,,,0,,5815.00,103.32,-136.29,0,1.020000,0.200000,-0.098000,0,502.49700000,4.26600000,-4.19500000
Kepler-1561 b,1.00520700700,0.00000509700,-0.00000509700,0,1.09000000,0.26000000,-0.18000000,0,1.32000000,,,0,1682.00,,,0,,5957.00,196.63,-233.87,0,1.110000,0.268000,-0.148000,0,839.07600000,18.93500000,-18.13100000
Kepler-1562 b,64.27377520000,0.00071410000,-0.00071410000,0,3.55000000,1.00000000,-0.42000000,0,12.30000000,,,0,554.00,,,0,,5760.00,63.34,-73.97,0,1.050000,0.295000,-0.106000,0,2060.72000000,95.40000000,-95.40000000
Kepler-1563 b,3.43276598000,0.00002976000,-0.00002976000,0,0.75000000,0.12000000,-0.08000000,0,0.34700000,,,0,1134.00,,,0,,5765.00,100.22,-106.69,0,0.990000,0.153000,-0.082000,0,616.69700000,,
Kepler-1564 b,18.05403810000,0.00019190000,-0.00019190000,0,1.47000000,0.19000000,-0.13000000,0,2.76000000,,,0,635.00,,,0,,5528.00,77.11,-90.36,0,0.900000,0.113000,-0.054000,0,908.80500000,19.32000000,-18.54600000
Kepler-1565 b,1.53818843700,0.00000686000,-0.00000686000,0,1.19000000,0.08000000,-0.12000000,0,1.81000000,,,0,1234.00,,,0,,4940.00,81.88,-52.60,0,0.730000,0.037000,-0.063000,0,629.93000000,11.59600000,-11.19200000
Kepler-1566 b,0.53991523800,0.00000135400,-0.00000135400,0,0.79000000,0.08000000,-0.05000000,0,0.41800000,,,0,1871.00,,,0,,5254.00,97.81,-89.64,0,0.810000,0.057000,-0.050000,0,466.58600000,3.69750000,-3.69750000
Kepler-1567 b,153.97957800000,0.00178500000,-0.00178500000,0,2.73000000,0.40000000,-0.23000000,0,7.90000000,,,0,330.00,,,0,,5655.00,149.03,-167.77,0,0.930000,0.126000,-0.073000,0,1206.11000000,45.35000000,-42.24000000
Kepler-1568 b,20.92539200000,0.00025210000,-0.00025210000,0,1.30000000,0.21000000,-0.15000000,0,2.24000000,,,0,729.00,,,0,,5956.00,69.05,-55.35,0,1.190000,0.183000,-0.130000,0,916.31300000,14.34600000,-13.91800000
Kepler-1569 b,5.79180156000,0.00003622000,-0.00003622000,0,1.68000000,0.73000000,-0.31000000,0,3.46000000,,,0,1222.00,,,0,,6319.00,179.66,-219.91,0,1.400000,0.610000,-0.247000,0,945.45400000,16.13500000,-16.13500000
Kepler-157 b,1.73234200000,0.00000600000,-0.00000600000,0,1.32000000,0.26000000,-0.26000000,0,2.30000000,,,0,1546.00,,,0,,5774.00,125.00,-125.00,0,1.044000,0.200000,-0.200000,0,773.71300000,10.48500000,-10.48500000
Kepler-157 c,13.54050000000,0.00004900000,-0.00004900000,0,2.24000000,0.43000000,-0.43000000,0,5.65000000,,,0,779.00,,,0,,5774.00,125.00,-125.00,0,1.044000,0.200000,-0.200000,0,773.71300000,10.48500000,-10.48500000
Kepler-157 d,7.02573474000,0.00002388000,-0.00002388000,0,1.46000000,0.16000000,-0.10000000,0,2.73000000,,,0,969.00,,,0,,5866.00,81.11,-62.35,0,1.030000,0.101000,-0.068000,0,773.71300000,10.48500000,-10.48500000
Kepler-1570 b,26.54895500000,0.00030470000,-0.00030470000,0,1.07000000,0.19000000,-0.10000000,0,1.24000000,,,0,836.00,,,0,,5550.00,289.64,-239.62,0,0.890000,0.150000,-0.081000,0,918.99500000,14.23900000,-13.81800000
Kepler-1571 b,3.38555488000,0.00001595000,-0.00001595000,0,1.52000000,0.68000000,-0.34000000,0,2.92000000,,,0,1476.00,,,0,,6297.00,339.05,-313.54,0,1.390000,0.623000,-0.300000,0,675.30300000,7.78250000,-7.78250000
Kepler-1572 b,5.49548621000,0.00002920000,-0.00002920000,0,0.94000000,0.19000000,-0.08000000,0,0.77900000,,,0,1293.00,,,0,,5618.00,62.91,-70.62,0,0.950000,0.187000,-0.068000,0,946.60200000,12.86750000,-12.86750000
Kepler-1573 b,2.61575540000,0.00001498000,-0.00001498000,0,1.20000000,0.23000000,-0.11000000,0,1.87000000,,,0,1379.00,,,0,,5808.00,84.07,-98.49,0,1.000000,0.182000,-0.083000,0,1455.36000000,57.65000000,-53.48000000
Kepler-1574 b,6.94243340000,0.00006006000,-0.00006006000,0,1.29000000,0.28000000,-0.15000000,0,2.21000000,,,0,1003.00,,,0,,5892.00,85.09,-107.29,0,1.080000,0.230000,-0.101000,0,1384.16000000,51.03000000,-47.59000000
Kepler-1575 b,2.55314213000,0.00001304000,-0.00001304000,0,1.31000000,0.20000000,-0.13000000,0,2.27000000,,,0,1312.00,,,0,,5667.00,140.13,-92.37,0,0.920000,0.138000,-0.073000,0,1246.92000000,41.71000000,-39.14000000
Kepler-1576 b,6.98471973000,0.00005940000,-0.00005940000,0,1.04000000,0.29000000,-0.13000000,0,1.12000000,,,0,1059.00,,,0,,5876.00,104.99,-147.58,0,1.060000,0.284000,-0.114000,0,460.91000000,2.74900000,-2.71600000
Kepler-1577 b,6.30560247000,0.00003666000,-0.00003666000,0,1.13000000,0.05000000,-0.11000000,0,1.51000000,,,0,1125.00,,,0,,4862.00,84.27,-75.08,0,0.740000,0.029000,-0.032000,0,510.02900000,6.63400000,-6.46900000
Kepler-1578 b,1.45088690700,0.00000694500,-0.00000694500,0,1.04000000,0.11000000,-0.11000000,0,1.12000000,,,0,1700.00,,,0,,5545.00,73.20,-74.33,0,0.860000,0.085000,-0.071000,0,1064.05000000,40.22000000,-37.44000000
Kepler-1579 b,0.84990788900,0.00000292700,-0.00000292700,0,0.84000000,0.06000000,-0.05000000,0,0.52000000,,,0,1139.00,,,0,,4584.00,61.63,-74.20,0,0.700000,0.022000,-0.027000,0,466.00000000,18.25300000,-20.59000000
Kepler-158 b,16.70918400000,0.00006400000,-0.00006400000,0,2.12000000,0.36000000,-0.36000000,0,5.14000000,,,0,500.00,,,0,K,4623.00,200.00,-200.00,0,0.624000,0.079000,-0.079000,0,315.17700000,2.11100000,-2.08300000
Kepler-158 c,28.55138300000,0.00014000000,-0.00014000000,0,1.90000000,0.30000000,-0.30000000,0,4.27000000,,,0,418.00,,,0,K,4623.00,200.00,-200.00,0,0.624000,0.079000,-0.079000,0,315.17700000,2.11100000,-2.08300000
Kepler-158 d,0.64508800000,0.00000200000,-0.00000200000,0,0.43000000,0.05000000,-0.05000000,0,0.04720000,,,0,,,,,K,4895.97,,,0,0.668000,0.054000,-0.059000,0,315.17700000,2.11100000,-2.08300000
Kepler-1580 b,56.64492790000,0.00085250000,-0.00085250000,0,2.11000000,0.30000000,-0.31000000,0,5.10000000,,,0,733.00,,,0,,6228.00,75.22,-81.47,0,2.150000,0.296000,-0.302000,0,1002.02000000,24.98000000,-23.80400000
Kepler-1581 b,6.28385491000,0.00004246000,-0.00004246000,0,0.80000000,0.14000000,-0.09000000,0,0.43700000,,,0,1108.00,,,0,,6022.00,81.89,-66.79,0,1.230000,0.205000,-0.137000,0,493.17500000,5.81700000,-5.68600000
Kepler-1582 b,4.83817712000,0.00008840000,-0.00008840000,0,1.49000000,0.17000000,-0.14000000,0,2.83000000,,,0,354.00,,,0,,3208.00,24.62,-23.86,0,0.300000,0.023000,-0.025000,0,78.89060000,0.44210000,-0.43720000
Kepler-1583 b,9.32807355000,0.00008851000,-0.00008851000,0,0.60000000,0.09000000,-0.05000000,0,0.15600000,,,0,788.00,,,0,,5645.00,83.87,-81.55,0,0.910000,0.121000,-0.065000,0,403.93300000,2.92500000,-2.88300000
Kepler-1584 b,13.39970990000,0.00015700000,-0.00015700000,0,1.61000000,0.40000000,-0.21000000,0,3.22000000,,,0,886.00,,,0,,6069.00,86.35,-93.46,0,1.130000,0.276000,-0.122000,0,1416.31000000,38.57000000,-36.62000000
Kepler-1585 b,3.58274630000,0.00001739000,-0.00001739000,0,1.79000000,0.25000000,-0.16000000,0,3.86000000,,,0,1064.00,,,0,,5538.00,111.30,-154.22,0,0.910000,0.117000,-0.063000,0,944.46500000,33.90600000,-31.67100000
Kepler-1586 b,15.60492120000,0.00013650000,-0.00013650000,0,1.52000000,0.65000000,-0.34000000,0,2.92000000,,,0,1013.00,,,0,,6681.00,268.00,-299.60,0,1.750000,0.690000,-0.370000,0,552.55000000,4.56200000,-4.48900000
Kepler-1587 b,9.40604670000,0.00013760000,-0.00013760000,0,1.33000000,0.47000000,-0.24000000,0,2.33000000,,,0,981.00,,,0,,5933.00,79.13,-77.98,0,1.220000,0.194000,-0.153000,0,1026.48000000,18.44000000,-17.81000000
Kepler-1588 b,7.84931739000,0.00009456000,-0.00009456000,0,0.76000000,0.11000000,-0.07000000,0,0.36300000,,,0,925.00,,,0,,5817.00,69.45,-56.87,0,0.990000,0.116000,-0.081000,0,924.14100000,15.55400000,-15.55400000
Kepler-1589 b,0.99166527400,0.00000784400,-0.00000784400,0,1.09000000,0.44000000,-0.17000000,0,1.32000000,,,0,2102.00,,,0,,6166.00,169.76,-232.41,0,1.250000,0.501000,-0.181000,0,1513.14000000,65.63000000,-60.48000000
Kepler-159 b,10.13962300000,0.00002200000,-0.00002200000,0,2.38000000,0.18000000,-0.18000000,0,6.26000000,,,0,447.00,,,0,M0 V,4625.00,100.00,-100.00,0,0.663000,0.034000,-0.034000,0,373.74400000,3.15000000,-3.09900000
Kepler-159 c,43.59579200000,0.00012500000,-0.00012500000,0,3.41000000,0.28000000,-0.28000000,0,11.50000000,,,0,275.00,,,0,M0 V,4625.00,100.00,-100.00,0,0.663000,0.034000,-0.034000,0,373.74400000,3.15000000,-3.09900000
Kepler-1590 b,7.61760804000,0.00004334000,-0.00004334000,0,1.14000000,0.34000000,-0.15000000,0,1.55000000,,,0,1020.00,,,0,,6053.00,122.92,-137.00,0,1.160000,0.342000,-0.142000,0,771.15200000,10.82000000,-10.53100000
Kepler-1591 b,8.18504949000,0.00007831000,-0.00007831000,0,1.27000000,0.41000000,-0.19000000,0,2.15000000,,,0,892.00,,,0,,6082.00,168.06,-232.08,0,1.160000,0.363000,-0.169000,0,1419.58000000,49.98000000,-46.76000000
Kepler-1592 b,3.05710069000,0.00002334000,-0.00002334000,0,1.54000000,0.70000000,-0.28000000,0,2.99000000,,,0,1202.00,,,0,,6213.00,223.89,-246.35,0,1.280000,0.574000,-0.227000,0,1639.47000000,70.14000000,-64.70000000
Kepler-1593 b,174.50983500000,0.00185200000,-0.00185200000,0,3.17000000,0.30000000,-0.28000000,0,10.20000000,,,0,260.00,24.00,-19.00,0,,4995.00,243.24,-219.42,0,0.770000,0.065000,-0.051000,0,638.24900000,13.37800000,-12.85000000
Kepler-1594 b,2.71603809000,0.00001355000,-0.00001355000,0,1.06000000,0.26000000,-0.12000000,0,1.20000000,,,0,1360.00,,,0,,5946.00,94.80,-125.41,0,1.080000,0.263000,-0.107000,0,976.86800000,23.05000000,-22.02900000
Kepler-1595 b,4.56380468000,0.00003240000,-0.00003240000,0,1.23000000,0.09000000,-0.10000000,0,2.04000000,,,0,980.00,,,0,,5203.00,61.17,-66.07,0,0.800000,0.047000,-0.043000,0,845.02200000,21.85800000,-20.80200000
Kepler-1596 b,66.37337900000,0.00147600000,-0.00147600000,0,1.90000000,0.25000000,-0.17000000,0,4.27000000,,,0,471.00,,,0,,5706.00,76.54,-66.32,0,0.920000,0.111000,-0.075000,0,2146.23000000,147.39000000,-129.98000000
Kepler-1597 b,2.94654179000,0.00003471000,-0.00003471000,0,1.06000000,0.47000000,-0.17000000,0,1.20000000,,,0,1497.00,,,0,,6377.00,131.93,-114.19,0,1.390000,0.615000,-0.207000,0,1221.05000000,24.12000000,-23.22000000
Kepler-1598 b,4.34195123000,0.00002827000,-0.00002827000,0,0.95000000,0.28000000,-0.10000000,0,0.80900000,,,0,1236.00,,,0,,5940.00,75.00,-88.75,0,1.090000,0.309000,-0.105000,0,619.86200000,7.21650000,-7.21650000
Kepler-1599 b,122.36355300000,0.00896800000,-0.00896800000,0,1.62000000,0.33000000,-0.23000000,0,3.26000000,,,0,407.00,,,0,,5767.00,97.64,-125.25,0,0.990000,0.185000,-0.086000,0,1328.20000000,38.84000000,-36.72000000
Kepler-16 b,228.77600000000,0.02000000000,-0.03700000000,0,8.44930000,0.02910000,-0.02910000,0,105.83300000,5.08500000,-5.08500000,0,,,,,,4450.00,150.00,-150.00,0,0.648900,0.001300,-0.001300,0,75.08520000,0.15410000,-0.15360000
